incident_date,route,ccil,narrative,found_location,location_name,latitude,longitude,postcode
2020-02-27,North West and Central (WCMLS),CCIL 2100740 ,"Fault No. 883474 / At 1405 (Tue) it was advised that Kempston Hardwick AHB had failed and the barriers had lowered with no trains in the area but as a lorry was traversing the crossing, bringing the barriers down on top of the vehicle. A Mobile Operations Manager was sent to site to release the lorry. The issue was believed to have arisen as the HXB3 interlocking system had correctly lowered the barriers as 2S18, West Midlands Trains, 1355 Bedford – Bletchley approached, had raised the barriers once the train arrived at Kempston Hardwick station but had then detected the presence of the train in close proximity to the crossing and had lowered the barriers onto the road vehicle. At 1845 (Tue) Kempston Hardwick and Stewartby AHB Level Crossings were taken under local control due to the interlocking issues. This continued throughout Wednesday 26/02. At 1119 (Thu), after track circuit ‘KP’ on the Down line at Kempston Hardwick failed to show occupied during the passage of 4H03, GB Railfreight, 1003 Bletchley – Peak Forest, a Senior Signalling Technician advised the track circuits could not be relied upon to operate the Level Crossings and as a result no traffic should traverse them without an attendant present. At 1306 (Thu) a block to all traffic between Bedford and Bletchley was imposed due to the safety concerns with the signalling system. S&T staff attended to begin non-destructive testing.",Kempston Hardwick,Kempston Hardwick,52.09223124,-0.503916852,MK43 9NT
2020-02-27,North West and Central (WCMLS),CCIL 2100740 ,"Fault No. 883474 / At 1405 (Tue) it was advised that Kempston Hardwick AHB had failed and the barriers had lowered with no trains in the area but as a lorry was traversing the crossing, bringing the barriers down on top of the vehicle. A Mobile Operations Manager was sent to site to release the lorry. The issue was believed to have arisen as the HXB3 interlocking system had correctly lowered the barriers as 2S18, West Midlands Trains, 1355 Bedford – Bletchley approached, had raised the barriers once the train arrived at Kempston Hardwick station but had then detected the presence of the train in close proximity to the crossing and had lowered the barriers onto the road vehicle. At 1845 (Tue) Kempston Hardwick and Stewartby AHB Level Crossings were taken under local control due to the interlocking issues. This continued throughout Wednesday 26/02. At 1119 (Thu), after track circuit ‘KP’ on the Down line at Kempston Hardwick failed to show occupied during the passage of 4H03, GB Railfreight, 1003 Bletchley – Peak Forest, a Senior Signalling Technician advised the track circuits could not be relied upon to operate the Level Crossings and as a result no traffic should traverse them without an attendant present. At 1306 (Thu) a block to all traffic between Bedford and Bletchley was imposed due to the safety concerns with the signalling system. S&T staff attended to begin non-destructive testing.",Kempston Hardwick,Kempston Hardwick,52.092403000000004,-0.50368,K43 9NS
2020-02-27,North West and Central (WCMLS),CCIL 2101698 ,"Fault No. 883628 / At 0835, 2S07, West Midlands Trains, 0801 Bletchley – Bedford, passed MV23 signal on the Down Main line between Lidlington and Millbrook at red by ½ a coach length. When questioned, the driver stated that they were distracted by a 20mph ESR (group 2 cause). After consultation with West Midlands Trains, the driver was judged unfit to continue and was met on arrival at Millbrook by the driver manager and ‘for cause’ screening was arranged.",Lidlington,Lidlington,52.04154787,-0.558918711,MK43 0SA
2020-02-27,North West and Central (WCMLS),CCIL 2101698 ,"Fault No. 883628 / At 0835, 2S07, West Midlands Trains, 0801 Bletchley – Bedford, passed MV23 signal on the Down Main line between Lidlington and Millbrook at red by ½ a coach length. When questioned, the driver stated that they were distracted by a 20mph ESR (group 2 cause). After consultation with West Midlands Trains, the driver was judged unfit to continue and was met on arrival at Millbrook by the driver manager and ‘for cause’ screening was arranged.",Lidlington,Lidlington,52.041534000000006,-0.559092,K43 0RU
2020-02-27,Southern (Wessex),CCIL 2101713 ,"Fault No. 465058 / At 0928, 2R30, South Western Railway, 0914 Romsey – Romsey, passed E744 signal on the Up Slow line at Millbrook at red by three coach lengths. The train was brought to a stand by a TPWS activation. The driver was challenged and stated they had read across E746 signal on the adjacent Up Fast line showing a proceed aspect (group 3 cause). The driver was judged fit to continue and was met on arrival at Southampton Central.",Southampton Central,Southampton Central,50.90743864,-1.4136024740000002,SO15 1AL
2020-02-27,North West and Central (WCMLS),CCIL 2101720 ,"Fault No. 883642 / At 0948 5R16, Avanti West Coast, 0912 London Euston – Wembley TC, passed CS1 signal on the Up Carriage line at Willesden Carriage Sidings at red by one signal section. When questioned, the driver stated they did not correctly observe the signal aspect (group 2 cause). After consultation with Avanti West Coast, the driver was judged unfit to continue and was met and relieved on site.",North West and Central (WCMLS),,,,
2020-02-27,North West and Central (WCMLS),CCIL 2101810 ,"Fault No. 883686 / At 1411, 1Y24, West Midlands Trains, 1220 Rugeley Trent Valley – London Euston, passed RY266 signal on the Up Northampton line at Crick at red by ½ a coach length. When questioned, the driver stated they misread the signal aspect (group 2 cause). After consultation with West Midlands Trains, the driver was judged unfit to continue, another driver who was travelling as a passenger took the train forward to Northampton, where the service terminated.",North West and Central (WCMLS),,,,
2020-02-27,Wales & Western (Wales),CCIL 2101873 ,"Fault No. 461723 / At 1505, 2C33, Transport for Wales, 1433 Radyr – Coryton, passed CF2896 signal on the Up Llandaff line between Cardiff Central and Cardiff Queen Street at red by one metre. The driver was challenged and stated their view of CF2896 signal had been affected by low sun (group 4 cause). The driver was judged fit to continue and was met on arrival at Cardiff Queen Street.",Cardiff Queen Street,Cardiff Queen Street,51.48196277,-3.170204472,CF10 4EY
2020-02-27,North West and Central (WCMLS),CCIL 2102091 ,"At 2334 6J01, Colas, 2057 Washwood heath – Henley-In-Arden, passed TB3482 signal on the Up North Warwick line at Henley-In-Arden at red without authority, travelling beyond detonator protection into a possession. The train was stood at the signal awaiting acceptance into engineering possession WON 48, Item 138, Whitlocks End – Henley-in-Arden, All lines blocked, 2320 (Thu) – 0630 (Fri), a West Mids & Chilterns (IQR3) Route Businesses EW managed possession. The driver had spoken with the signaller to inform them they had arrived at the signal and the signaller instructed the driver not to proceed until receiving authority from the signaller. The PICOP then lifted the detonator protection and told the driver to proceed, resulting in the driver passing the signal at red without authority from the signaller (group 2 cause). The driver stated they thought they were told to proceed on authority from the signaller or the PICOP. ‘For cause’ screening was arranged for the staff involved and a relief driver sourced. Work in the possession continued and a Mobile Operations Manager was sent to site to conduct an investigation, ongoing at the close of this Report.",Henley,Henley,50.871869000000004,-2.7948470000000003,A18 8PF
2020-02-27,Eastern (East Coast),CCIL 2101528 ,"At 0021 (Thu) it was reported that an isolation had been taken for LNEN WON 48, Item 110, Sunderland South Junction – Boldon West Junction/South Hylton, All lines blocked, 0020 (Thu) – 0510 (Thu), an LNE Network Operations North managed possession, whilst 2I04, Nexus (Tyne & Wear Metro), 2347 South Hylton – Regent Centre, was still in the section. It was advised that this occurred due to the isolation overlay not incorporating the full extent of the isolations to be taken, and this had not been checked against the isolation diagrams. The isolation was returned, allowing 2I04 to take power and resume service. The signaller reported that they thought 2I04 had passed through the section being isolated. 2I04 had been delayed through the section at Pelaw Metro Junction due to reports of a trespass which led to the service being stopped and cautioned. The signaller was relieved of duty and ‘for cause screened’.",Pelaw,Pelaw,54.9527,-1.5414,NE10 0BE
2020-02-27,Southern (Sussex),CCIL 2101552 ,"At 0208 it was determined that a member of staff contracted to RTI Solutions, carrying out work for Atkins Rail, had placed protection for a Line Blockage in an unsafe position at Southerham Junction. GZAC Ref. 6694593 outlined the need to place protection clear of No.82 points, however the individual placed protection at TW15 signal on the Down Eastbourne line. TW15 was specified as a protecting signal only. Work was stood down immediately once the error had been realised.",Southerham,Southerham,50.864677,0.023163999999999997,BN8 6JN
2020-02-27,Scotland,CCIL 2101776 ,"At 1119, the conductor onboard 1R47, ScotRail, 1115 Edinburgh Waverley – Glasgow Queen Street reported that the train was not fully accommodated within the platform at Haymarket station when the driver released the doors. They advised that they took control of the doors and advised the driver, who drew the train forward before station duties were carried out. A ScotRail manager met the service at Glasgow Queen Street and reports were received from the trainee driver, driver instructor and conductor.",Glasgow Queen Street,Glasgow Queen Street,55.86232293,-4.250657943,G1 2AF
2020-02-27,Wales and Western (Western),CCIL 2101777 ,"At 1127 a TOPS-generated warning was received stating that locomotive 89212, working 5Z12, GB Railfreight, 1056 West Ruislip – Eastleigh Works, was deregistered. The Rolling Stock Library (RSL) were contacted and reported that the required documentation had not yet been received. Western Route Control were advised and 5Z12 was held at Hanwell pending investigation. At 1205 it was confirmed by the RSL that the required documentation had been received. The registration process was completed at 1216 and TOPS updated at 1233.",Hanwell,Hanwell,51.51193192,-0.338725823,W7 3EB
2020-02-27,Eastern (East Coast),CCIL 2101783 ,"At 1200, upon arrival at Essex Road the driver of 2B62, Govia Thameslink Railway, 1155 Moorgate – Hertford North released the doors on the non-platform side of the train. The doors were unable to open due to a safety system on the unit and no passenger incidents occurred. The service was terminated at Finsbury Park and ran as ECS to Hornsey.",Finsbury Park,Finsbury Park,51.56478,-0.10565,N4 2DH
2020-02-27,Eastern (East Coast),CCIL 2101823 ,"At 1308, the signaller at Driffield inadvertently replaced D5 signal on the Down Bridlington line at Duffield to red in front of 1W43, Northern, 1057 Sheffield – Scarborough. The driver was unable to stop and passed the signal at red. The driver was fit to continue when the circumstances were explained.",Driffield,Driffield,54.00154161,-0.43467107200000005,YO25 7PX
2020-02-27,Eastern (East Coast),CCIL 2101823 ,"At 1308, the signaller at Driffield inadvertently replaced D5 signal on the Down Bridlington line at Duffield to red in front of 1W43, Northern, 1057 Sheffield – Scarborough. The driver was unable to stop and passed the signal at red. The driver was fit to continue when the circumstances were explained.",Driffield,Driffield,54.000099,-0.436222,O25 6SP
2020-02-27,Eastern (North & East),CCIL 2101573 ,"At 0435 the driver of 1P05, (TransPennine Express), 0301 Manchester Piccadilly – York, reported a near miss on the Up line between East Garforth and Peckfield crossover with a person who was standing in the four foot as the train approached. The driver was shaken by the incident but was fit to continue to York. The BT Police (ref. 46) were advised. A Mobile Operations Manager attended with no persons being found. At 0618 the person was seen again at bridge HUL4/14. Services were cautioned, the Mobile Operations Manager and BT Police reported at 0650 that the BT Police had the person in custody and were clear of the track, allowing both lines to reopen without restriction.",East Garforth,East Garforth,53.79212929999999,-1.370310799,LS25 2JW
2020-02-27,Southern (Kent),CCIL 2101556 ,"Fault No. 464819 / At 0249 No.7152 points on the Down Charing Cross line at Borough Market Junction were found to have a 200mm defect, together with the switch rail found to be rising over the stock rail. The overnight discovery resulted in a ban to facing movements in the Normal position, preventing movements into London Bridge platform 7. The signaller at Three Bridges was tasked with running Down Charing Cross line traffic into platform 6 only. The setback resulted in an array of Southeastern cancellations, amendments and diversions via London Victoria – ticket acceptance was agreed with DLR and LUL from 0445. Repairs were carried out within an additional 0030 – 0450 (Fri) possession.",Three Bridges,Three Bridges,51.11691722,-0.16118305800000002,RH10 1LY
2020-02-27,North West and Central (C),CCIL 2102001 ,"Fault No. 883714 / At 1956 the Cherwell Valley signaller advised there was no Reverse detection on OL113 points on the Down line at Aynho Junction. As a result, services could not be routed from Bicester towards Aynho Junction. One service was trapped (see section 07 of this Report). A Mobile Operations Manager was sent to site and a block to traffic imposed at 2003 with the Oxford signaller and Swindon TRC. 1R58, Chiltern, 1915 London Marylebone – Birmingham Moor Street was stood at Bicester North on the Down Main line. A shunt move at the north end of the station was performed to allow the service to proceed running Bi- Directionally. By 2111 the Mobile Operations Manager had arrived on site and secured the points into the Reverse position, allowing the trapped service to proceed and normal signalling to resume. S&T staff attended overnight to investigate the cause of the failure and carry out remedial work.",Bicester North,Bicester North,51.90349153,-1.1503768779999999,OX26 6EF
2020-02-27,Eastern (East Coast),CCIL 2101741 ,"Fault No. 789336 / At 1020, the driver of 5E62, Greater Anglia, 0844 London Liverpool Street – Bounds Green, reported that K832 ground position light signal on the Run Round Loop line at Bowes Park had reverted from Off to On as the train approached. The driver was unable to stop and passed the signal at red. S&T staff working on a track circuit at Bounds Green advised that they had inadvertently occupied the track circuit resulting in the change of aspect. The driver was fit to continue.",Bounds Green,Bounds Green,51.60703192,-0.124177066,N11 2EU
2020-02-27,Eastern (East Coast),CCIL 2101802 ,"Fault No. 789374 / At 1229, the driver of 2V65, Govia Thameslink Railway, 1220 Moorgate – Welwyn Garden City, reported that K345 signal on the Down Moorgate line at Old Station had reverted from green to red as the train approached. The driver was unable to stop and passed the signal at red. S&T staff were advised. The driver was fit to continue.",Eastern (East Coast),,,,
2020-02-27,Southern (Sussex),CCIL 2101633 ,"Fault No. 159666 / At 0645 it was reported that ‘CZ’ track circuit on the Down Wallington Line at Waddon was failing intermittently and the driver of 2B04, Govia Thameslink Railway, 0600 London Victoria – Epsom Downs reported numerous changes of aspect, but no signals were passed at red. As a result of the incident, T49 signal was keyed to danger and block working was introduced. At 0917 it was reported that normal signalling had resumed with the fault still under investigation by S&T staff., who advised at 1250 that after monitoring the fault they had identified the cause to be defective traction current return bonds. Repair work was carried out overnight to replace side leads and advance plates associated with the earth bond.",Waddon,Waddon,51.36739826,-0.117332121,CR0 4UP
2020-02-27,Wales and Western Western),CCIL 2101748 ,"Fault No. 461693 / At 1035 the signaller at Liskeard reported that axle counters ‘LR’ on the Down Main line and ‘VQ’ on the Up Main line had failed. Investigations revealed that Plant & Distribution staff had been carrying out testing and maintenance of the power supplies in the area, having completed work at 1045 with no reported problems. Axle counter ‘VQ’ was successfully reset at 1100 but attempts to reset axle counter ‘LR’ were not successful, with trains being talked past LD32 signal at red. Investigations continued throughout the evening, with the S&T supervisor reporting at 2330 that they had been unable to identify and rectify the fault.",Liskeard,Liskeard,50.44684832,-4.4674989169999995,PL14 4DX
2020-02-27,Wales and Western Western),CCIL 2101748 ,"Fault No. 461693 / At 1035 the signaller at Liskeard reported that axle counters ‘LR’ on the Down Main line and ‘VQ’ on the Up Main line had failed. Investigations revealed that Plant & Distribution staff had been carrying out testing and maintenance of the power supplies in the area, having completed work at 1045 with no reported problems. Axle counter ‘VQ’ was successfully reset at 1100 but attempts to reset axle counter ‘LR’ were not successful, with trains being talked past LD32 signal at red. Investigations continued throughout the evening, with the S&T supervisor reporting at 2330 that they had been unable to identify and rectify the fault.",Liskeard,Liskeard,50.446576,-4.468732599999999,L14 4RX
2020-02-27,Scotland,CCIL 2101872 ,"Fault No. 350636 / At 1438, Police Scotland reported that a tractor and trailer had struck bridge ECN2/33 at Inverkeithing, this was identified as having a red dispensation, resulting in the Up and Down Fife line being blocked to all services until the bridge was inspected. A Mobile Operations Manager and an Amey bridge engineer were mobilised to site. Services were held at stations en route and a block to services was placed at Perth and Edinburgh Waverley. One service was trapped outside of a station (see section 07 of this Report). The Mobile Operations Manager arrived at 1522 and was granted a Line Blockage for inspection, reporting at 1532 that the track and the structure had been examined with no issues found. The Line Blockage was cancelled at 1533, allowing normal signalling to resume.",Inverkeithing,Inverkeithing,56.03466521,-3.396186138,KY11 1NJ
2020-02-27,Eastern (North & East),CCIL 2101618 ,"At 0626, the driver of 6E97, GB Railfreight, 0128 Bardon Hill – Tinsley, hauled by locomotive 66705, declared the train a failure on the Up Worksop line between Nunnery Main line Junction and Woodburn Junction. Services to and from Gainsborough were suspended and services to Lincoln were terminated/started at Sheffield. GB Railfreight initially advised that the locomotive working 4D66, GB Railfreight, 0552 Goole – Doncaster, would be utilised to assist 6E97 from the front, but then reported at 0752 that the driver of 4D66 did not sign the route required. DB Cargo were requested to assist and reported that locomotive 66090 at Tinsley would be able to assist. The assisting locomotive was attached to the front of the failed train at 0900 and 6E97 was assisted to destination at 0915.",Sheffield,Sheffield,53.37823538,-1.462104529,S1 2BP
2020-02-27,Eastern (East Coast),CCIL 2101662 ,"At 0736, the driver of 1P05, Govia Thameslink Railway, 0636 Peterborough – London Kings Cross, formed by units 365538 & 365511, reported that the train had come to a stand on the Up Fast line between Potters Bar and Hadley Wood initially with an unsolicited brake application. At 0756 Govia Thameslink Railway advised that the driver had activated the emergency bypass switch and the service would proceed to New Barnet where it was terminated and sent ECS to Hornsey depot, clearing the line at 0813. A following service made an additional stop at New Barnet to collect the passengers.",Potters Bar,Potters Bar,51.69729,-0.19236,EN6 1AJ
2020-02-27,Eastern (Anglia),CCIL 2102984 ,"At 1925 the driver of 4S88, Freightliner, 1433 Felixstowe – Coatbridge, formed by 25 vehicles = 796 tonnes, hauled by locomotives 86612 & 86607, reported that the train had stopped out of course on the Up Main line approaching Shenfield with loss of power due to loss of communication between the two locomotives. The driver was able to overcome the fault and 4S88 went forward at 1940. Significant reactionary delays were incurred due to congestion.",Shenfield,Shenfield,51.63088441,0.329854866,CM15 8JD
2020-02-27,Eastern (North & East),CCIL 2101874 ,"Fault No. 789395 / At 1420 a landslip was reported five metres from the running line at Golcar Viaduct, between Slaithwaite and Huddersfield. P’Way staff were sent to site to investigate and advised at 1621 that the landslip was worsening and that it would eventually affect the running line. An Earthworks engineer was sent to site and at 1653 a Track Section Manager who was present, advised a 20 mph ESR needed to be imposed on both the Up and Down Huddersfield lines. Services were cautioned past two signals in each direction. The ESR boards were in place at 2200 on the Down Huddersfield line and on the Up Huddersfield line by 2352. Further examination of the site was scheduled during daylight hours.",Slaithwaite,Slaithwaite,53.62384413,-1.881582946,HD7 5EB
2020-02-27,Eastern (North & East),CCIL 2101267 ,"Fault No. 814166 / At 1753 (Wed) the Senior Asset Engineer reported that due to the flooding from the River Aire (see below) they had deemed the Down Drax line unfit for traffic between Drax Junction and Drax Power station. A block to freight services towards Drax Power station was then imposed. Divers were sent to site to ascertain the severity of the floodwater. Following a 1400 route conference, Single Line Working was introduced at 1630 over the Up Goole/Up Drax Branch between Sudforth Lane East Junction to the Drax boundary with a 5 mph ESR imposed through the West Bank Level Crossing (AHBC) area. Following the passage of a route proving train, 6Z61, Freightliner Cargo, 1530 Milford WS – Drax, which arrived at Drax at 1728, the line was reopened with the 5 mph ESR in place. The restriction will remain in place pending further daylight inspection tomorrow.",Sudforth Lane,Sudforth Lane,53.703789,-1.196933,F11 8DT
2020-02-27,Wales and Western (Western),CCIL 2101570 ,"At 0425, 6A25, Freightliner 0251 Tytherington – Appleford, activated Alderton line Wheel Chex system with axle 14 RHS wheel flat, 474kN, level 3 alarm and axle 17 RHS wheel flat, 465kN, level 3 alarm. The train was stopped, and the driver advised to proceed at 20 mph to Swindon for RST examination of vehicles VTG 3202 and VTG 3206, as per consist.",Wales and Western (Western),,,,
2020-02-27,Wales and Western (Wales),CCIL 2101589 ,"At 0456 6M76, DB Cargo, 2356 (Wed) 2356 Margam – Dee Marsh, activated Tram Inn Up Main line Wheel Chex system with axle 65 RHS wheel flat, 478kN, level 3 alarm and axle 66 RHS wheel flat, 448kN, level 3 alarm. The train was stopped, and the driver advised to proceed at 20 mph to Hereford for RST examination of the vehicle, 8747670267, as per consist.",Wales and Western (Wales),,,,
